name,start_date,end_date,tours,time_control,white,black,date,result,id,series_no,Tournment_serial,concatenate
tournament_100,2014-08-29,2014-09-22,12,classic,郝华琳,李秀寿,2014-09-14,1.0,tournament_100_308,308,100,100.308
tournament_100,2014-08-29,2014-09-22,12,classic,冯柏贞,王殿,2014-09-14,1.0,tournament_100_309,309,100,100.309
tournament_100,2014-08-29,2014-09-22,12,classic,梁良,刘宇福,2014-09-14,0.5,tournament_100_310,310,100,100.310
tournament_100,2014-08-29,2014-09-22,12,classic,郝星,王瑶珠,2014-09-14,0.0,tournament_100_311,311,100,100.311
tournament_100,2014-08-29,2014-09-22,12,classic,方东,王加娟,2014-09-14,1.0,tournament_100_312,312,100,100.312
tournament_100,2014-08-29,2014-09-22,12,classic,王江基,周影吉,2014-09-14,1.0,tournament_100_313,313,100,100.313
tournament_100,2014-08-29,2014-09-22,12,classic,冯隆美,刘改川,2014-09-14,0.5,tournament_100_314,314,100,100.314
tournament_100,2014-08-29,2014-09-22,12,classic,史一姣,卢来青,2014-09-14,1.0,tournament_100_315,315,100,100.315
tournament_100,2014-08-29,2014-09-22,12,classic,王由航,张海航,2014-09-14,0.5,tournament_100_316,316,100,100.316
tournament_100,2014-08-29,2014-09-22,12,classic,谢庆麟,杨承,2014-09-14,0.0,tournament_100_317,317,100,100.317
tournament_100,2014-08-29,2014-09-22,12,classic,陈宸云,田佳达,2014-09-14,0.5,tournament_100_318,318,100,100.318
tournament_100,2014-08-29,2014-09-22,12,classic,周忠雷,赵西勇,2014-09-14,0.0,tournament_100_319,319,100,100.319
tournament_100,2014-08-29,2014-09-22,12,classic,董健,彭捷慧,2014-09-14,0.5,tournament_100_320,320,100,100.320
tournament_100,2014-08-29,2014-09-22,12,classic,李禄娟,谭尧,2014-09-14,0.0,tournament_100_321,321,100,100.321
tournament_100,2014-08-29,2014-09-22,12,classic,林源浩,史智,2014-09-14,1.0,tournament_100_322,322,100,100.322
tournament_100,2014-08-29,2014-09-22,12,classic,张艺燕,邓烈,2014-09-14,1.0,tournament_100_323,323,100,100.323
tournament_100,2014-08-29,2014-09-22,12,classic,王俊,段振,2014-09-14,1.0,tournament_100_324,324,100,100.324
tournament_100,2014-08-29,2014-09-22,12,classic,李利平,梁梅强,2014-09-16,0.5,tournament_100_325,325,100,100.325
tournament_100,2014-08-29,2014-09-22,12,classic,顾加军,贾烨广,2014-09-16,0.5,tournament_100_326,326,100,100.326
tournament_100,2014-08-29,2014-09-22,12,classic,陈春,孙义敏,2014-09-16,0.0,tournament_100_327,327,100,100.327
tournament_100,2014-08-29,2014-09-22,12,classic,金心峰,李舒初,2014-09-16,0.5,tournament_100_328,328,100,100.328
tournament_100,2014-08-29,2014-09-22,12,classic,赵晋耕,王真直,2014-09-16,1.0,tournament_100_329,329,100,100.329
tournament_100,2014-08-29,2014-09-22,12,classic,丁晨彤,刘碧艳,2014-09-16,0.0,tournament_100_330,330,100,100.330
tournament_100,2014-08-29,2014-09-22,12,classic,章泽,阎斯钧,2014-09-16,0.5,tournament_100_331,331,100,100.331
tournament_100,2014-08-29,2014-09-22,12,classic,王剑妹,乔宏琪,2014-09-16,0.5,tournament_100_332,332,100,100.332
tournament_100,2014-08-29,2014-09-22,12,classic,冯三立,陈一,2014-09-16,0.5,tournament_100_333,333,100,100.333
tournament_100,2014-08-29,2014-09-22,12,classic,徐铭,郭周哲,2014-09-16,0.5,tournament_100_334,334,100,100.334
tournament_100,2014-08-29,2014-09-22,12,classic,傅建,吴雄苍,2014-09-16,0.5,tournament_100_335,335,100,100.335
tournament_100,2014-08-29,2014-09-22,12,classic,彭国,祝艳光,2014-09-16,1.0,tournament_100_336,336,100,100.336
tournament_100,2014-08-29,2014-09-22,12,classic,杨慧,郑宣珍,2014-09-16,0.0,tournament_100_337,337,100,100.337
tournament_100,2014-08-29,2014-09-22,12,classic,魏兴,郝华琳,2014-09-16,0.5,tournament_100_338,338,100,100.338
tournament_100,2014-08-29,2014-09-22,12,classic,王瑶珠,冯柏贞,2014-09-16,0.5,tournament_100_339,339,100,100.339
tournament_100,2014-08-29,2014-09-22,12,classic,许士波,胡建萍,2014-09-16,0.5,tournament_100_340,340,100,100.340
tournament_100,2014-08-29,2014-09-22,12,classic,金志,孟芳全,2014-09-16,0.0,tournament_100_341,341,100,100.341
tournament_100,2014-08-29,2014-09-22,12,classic,邹江祥,李文子,2014-09-16,0.5,tournament_100_342,342,100,100.342
tournament_100,2014-08-29,2014-09-22,12,classic,刘宇福,马朝风,2014-09-16,0.5,tournament_100_343,343,100,100.343
tournament_100,2014-08-29,2014-09-22,12,classic,谭卓佳,梁良,2014-09-16,1.0,tournament_100_344,344,100,100.344
tournament_100,2014-08-29,2014-09-22,12,classic,何驿艳,方东,2014-09-16,1.0,tournament_100_345,345,100,100.345
tournament_100,2014-08-29,2014-09-22,12,classic,李秀寿,王江基,2014-09-16,0.5,tournament_100_346,346,100,100.346
tournament_100,2014-08-29,2014-09-22,12,classic,王殿,史一姣,2014-09-16,0.5,tournament_100_347,347,100,100.347
tournament_100,2014-08-29,2014-09-22,12,classic,卢来青,林源浩,2014-09-16,0.5,tournament_100_348,348,100,100.348
tournament_100,2014-08-29,2014-09-22,12,classic,刘改川,徐耀祥,2014-09-16,0.5,tournament_100_349,349,100,100.349
tournament_100,2014-08-29,2014-09-22,12,classic,赵西勇,范存妞,2014-09-16,0.0,tournament_100_350,350,100,100.350
tournament_100,2014-08-29,2014-09-22,12,classic,王加娟,蔡玉雪,2014-09-16,0.5,tournament_100_351,351,100,100.351
tournament_100,2014-08-29,2014-09-22,12,classic,田佳达,冯隆美,2014-09-16,1.0,tournament_100_352,352,100,100.352
tournament_100,2014-08-29,2014-09-22,12,classic,周影吉,王由航,2014-09-16,0.0,tournament_100_353,353,100,100.353
tournament_100,2014-08-29,2014-09-22,12,classic,张海航,董健,2014-09-16,1.0,tournament_100_354,354,100,100.354
tournament_100,2014-08-29,2014-09-22,12,classic,谭尧,张艺燕,2014-09-16,0.5,tournament_100_355,355,100,100.355
tournament_100,2014-08-29,2014-09-22,12,classic,杨承,陈宸云,2014-09-16,1.0,tournament_100_356,356,100,100.356
tournament_100,2014-08-29,2014-09-22,12,classic,李禄娟,谢庆麟,2014-09-16,0.0,tournament_100_357,357,100,100.357
tournament_100,2014-08-29,2014-09-22,12,classic,史智,段振,2014-09-16,0.5,tournament_100_358,358,100,100.358
tournament_100,2014-08-29,2014-09-22,12,classic,周忠雷,郝星,2014-09-16,0.0,tournament_100_359,359,100,100.359
tournament_100,2014-08-29,2014-09-22,12,classic,邓烈,彭捷慧,2014-09-16,0.5,tournament_100_360,360,100,100.360
tournament_100,2014-08-29,2014-09-22,12,classic,梁梅强,顾加军,2014-09-18,0.5,tournament_100_361,361,100,100.361
tournament_100,2014-08-29,2014-09-22,12,classic,孙义敏,王剑妹,2014-09-18,1.0,tournament_100_362,362,100,100.362
tournament_100,2014-08-29,2014-09-22,12,classic,贾烨广,冯三立,2014-09-18,1.0,tournament_100_363,363,100,100.363
tournament_100,2014-08-29,2014-09-22,12,classic,李舒初,李利平,2014-09-18,1.0,tournament_100_364,364,100,100.364
tournament_100,2014-08-29,2014-09-22,12,classic,刘碧艳,徐铭,2014-09-18,0.0,tournament_100_365,365,100,100.365
tournament_100,2014-08-29,2014-09-22,12,classic,王真直,陈春,2014-09-18,0.5,tournament_100_366,366,100,100.366
tournament_100,2014-08-29,2014-09-22,12,classic,阎斯钧,赵晋耕,2014-09-18,0.5,tournament_100_367,367,100,100.367
tournament_100,2014-08-29,2014-09-22,12,classic,乔宏琪,章泽,2014-09-18,0.5,tournament_100_368,368,100,100.368
tournament_100,2014-08-29,2014-09-22,12,classic,郑宣珍,傅建,2014-09-18,0.5,tournament_100_369,369,100,100.369
tournament_100,2014-08-29,2014-09-22,12,classic,陈一,金心峰,2014-09-18,0.5,tournament_100_370,370,100,100.370
tournament_100,2014-08-29,2014-09-22,12,classic,郭周哲,彭国,2014-09-18,1.0,tournament_100_371,371,100,100.371
tournament_100,2014-08-29,2014-09-22,12,classic,吴雄苍,魏兴,2014-09-18,0.5,tournament_100_372,372,100,100.372
tournament_100,2014-08-29,2014-09-22,12,classic,郝华琳,丁晨彤,2014-09-18,1.0,tournament_100_373,373,100,100.373
tournament_100,2014-08-29,2014-09-22,12,classic,冯柏贞,何驿艳,2014-09-18,0.5,tournament_100_374,374,100,100.374
tournament_100,2014-08-29,2014-09-22,12,classic,孟芳全,王瑶珠,2014-09-18,1.0,tournament_100_375,375,100,100.375
tournament_100,2014-08-29,2014-09-22,12,classic,祝艳光,邹江祥,2014-09-18,0.0,tournament_100_376,376,100,100.376
tournament_100,2014-08-29,2014-09-22,12,classic,胡建萍,谭卓佳,2014-09-18,1.0,tournament_100_377,377,100,100.377
tournament_100,2014-08-29,2014-09-22,12,classic,李文子,杨慧,2014-09-18,0.5,tournament_100_378,378,100,100.378
tournament_100,2014-08-29,2014-09-22,12,classic,马朝风,许士波,2014-09-18,0.5,tournament_100_379,379,100,100.379
tournament_100,2014-08-29,2014-09-22,12,classic,王江基,刘宇福,2014-09-18,1.0,tournament_100_380,380,100,100.380
tournament_100,2014-08-29,2014-09-22,12,classic,史一姣,金志,2014-09-18,1.0,tournament_100_381,381,100,100.381
tournament_100,2014-08-29,2014-09-22,12,classic,林源浩,李秀寿,2014-09-18,1.0,tournament_100_382,382,100,100.382
tournament_100,2014-08-29,2014-09-22,12,classic,徐耀祥,王殿,2014-09-18,0.5,tournament_100_383,383,100,100.383
tournament_100,2014-08-29,2014-09-22,12,classic,范存妞,刘改川,2014-09-18,0.5,tournament_100_384,384,100,100.384
tournament_100,2014-08-29,2014-09-22,12,classic,王由航,卢来青,2014-09-18,0.5,tournament_100_385,385,100,100.385
tournament_100,2014-08-29,2014-09-22,12,classic,王俊,张海航,2014-09-18,0.0,tournament_100_386,386,100,100.386
tournament_100,2014-08-29,2014-09-22,12,classic,梁良,赵西勇,2014-09-18,1.0,tournament_100_387,387,100,100.387
tournament_100,2014-08-29,2014-09-22,12,classic,方东,田佳达,2014-09-18,1.0,tournament_100_388,388,100,100.388
tournament_100,2014-08-29,2014-09-22,12,classic,蔡玉雪,杨承,2014-09-18,1.0,tournament_100_389,389,100,100.389
tournament_100,2014-08-29,2014-09-22,12,classic,张艺燕,王加娟,2014-09-18,0.0,tournament_100_390,390,100,100.390
tournament_100,2014-08-29,2014-09-22,12,classic,郝星,彭捷慧,2014-09-18,1.0,tournament_100_391,391,100,100.391
tournament_100,2014-08-29,2014-09-22,12,classic,冯隆美,段振,2014-09-18,1.0,tournament_100_392,392,100,100.392
tournament_100,2014-08-29,2014-09-22,12,classic,陈宸云,史智,2014-09-18,0.5,tournament_100_393,393,100,100.393
tournament_100,2014-08-29,2014-09-22,12,classic,董健,谭尧,2014-09-18,0.5,tournament_100_394,394,100,100.394
tournament_100,2014-08-29,2014-09-22,12,classic,周忠雷,周影吉,2014-09-18,0.5,tournament_100_395,395,100,100.395
tournament_100,2014-08-29,2014-09-22,12,classic,谢庆麟,邓烈,2014-09-18,0.0,tournament_100_396,396,100,100.396
tournament_100,2014-08-29,2014-09-22,12,classic,顾加军,孙义敏,2014-09-20,0.0,tournament_100_397,397,100,100.397
tournament_100,2014-08-29,2014-09-22,12,classic,徐铭,梁梅强,2014-09-20,0.5,tournament_100_398,398,100,100.398
tournament_100,2014-08-29,2014-09-22,12,classic,金心峰,贾烨广,2014-09-20,0.0,tournament_100_399,399,100,100.399
tournament_100,2014-08-29,2014-09-22,12,classic,傅建,李舒初,2014-09-20,0.0,tournament_100_400,400,100,100.400
tournament_100,2014-08-29,2014-09-22,12,classic,李利平,刘碧艳,2014-09-20,1.0,tournament_100_401,401,100,100.401
tournament_100,2014-08-29,2014-09-22,12,classic,冯三立,王真直,2014-09-20,0.0,tournament_100_402,402,100,100.402
tournament_100,2014-08-29,2014-09-22,12,classic,王剑妹,阎斯钧,2014-09-20,1.0,tournament_100_403,403,100,100.403
tournament_100,2014-08-29,2014-09-22,12,classic,赵晋耕,乔宏琪,2014-09-20,1.0,tournament_100_404,404,100,100.404
tournament_100,2014-08-29,2014-09-22,12,classic,章泽,郑宣珍,2014-09-20,1.0,tournament_100_405,405,100,100.405
tournament_100,2014-08-29,2014-09-22,12,classic,邹江祥,郭周哲,2014-09-20,0.0,tournament_100_406,406,100,100.406
tournament_100,2014-08-29,2014-09-22,12,classic,彭国,郝华琳,2014-09-20,0.0,tournament_100_407,407,100,100.407
tournament_100,2014-08-29,2014-09-22,12,classic,魏兴,孟芳全,2014-09-20,0.0,tournament_100_408,408,100,100.408
tournament_100,2014-08-29,2014-09-22,12,classic,丁晨彤,陈一,2014-09-20,0.5,tournament_100_409,409,100,100.409
tournament_100,2014-08-29,2014-09-22,12,classic,陈春,吴雄苍,2014-09-20,0.5,tournament_100_410,410,100,100.410
tournament_100,2014-08-29,2014-09-22,12,classic,杨慧,冯柏贞,2014-09-20,0.0,tournament_100_411,411,100,100.411
tournament_100,2014-08-29,2014-09-22,12,classic,何驿艳,胡建萍,2014-09-20,0.5,tournament_100_412,412,100,100.412
tournament_100,2014-08-29,2014-09-22,12,classic,谭卓佳,王江基,2014-09-20,0.0,tournament_100_413,413,100,100.413
tournament_100,2014-08-29,2014-09-22,12,classic,王瑶珠,史一姣,2014-09-20,1.0,tournament_100_414,414,100,100.414
tournament_100,2014-08-29,2014-09-22,12,classic,许士波,林源浩,2014-09-20,0.0,tournament_100_415,415,100,100.415
tournament_100,2014-08-29,2014-09-22,12,classic,张海航,李文子,2014-09-20,1.0,tournament_100_416,416,100,100.416
tournament_100,2014-08-29,2014-09-22,12,classic,王殿,马朝风,2014-09-20,0.5,tournament_100_417,417,100,100.417
tournament_100,2014-08-29,2014-09-22,12,classic,刘宇福,徐耀祥,2014-09-20,1.0,tournament_100_418,418,100,100.418
tournament_100,2014-08-29,2014-09-22,12,classic,王加娟,范存妞,2014-09-20,0.5,tournament_100_419,419,100,100.419
tournament_100,2014-08-29,2014-09-22,12,classic,刘改川,王由航,2014-09-20,0.0,tournament_100_420,420,100,100.420
tournament_100,2014-08-29,2014-09-22,12,classic,卢来青,梁良,2014-09-20,0.5,tournament_100_421,421,100,100.421
tournament_100,2014-08-29,2014-09-22,12,classic,金志,方东,2014-09-20,1.0,tournament_100_422,422,100,100.422
tournament_100,2014-08-29,2014-09-22,12,classic,田佳达,蔡玉雪,2014-09-20,0.0,tournament_100_423,423,100,100.423
tournament_100,2014-08-29,2014-09-22,12,classic,杨承,董健,2014-09-20,1.0,tournament_100_424,424,100,100.424
tournament_100,2014-08-29,2014-09-22,12,classic,彭捷慧,谢庆麟,2014-09-20,0.0,tournament_100_425,425,100,100.425
tournament_100,2014-08-29,2014-09-22,12,classic,周影吉,冯隆美,2014-09-20,0.0,tournament_100_426,426,100,100.426
tournament_100,2014-08-29,2014-09-22,12,classic,郝星,祝艳光,2014-09-20,1.0,tournament_100_427,427,100,100.427
tournament_100,2014-08-29,2014-09-22,12,classic,赵西勇,李禄娟,2014-09-20,1.0,tournament_100_428,428,100,100.428
tournament_100,2014-08-29,2014-09-22,12,classic,史智,张艺燕,2014-09-20,0.0,tournament_100_429,429,100,100.429
tournament_100,2014-08-29,2014-09-22,12,classic,李秀寿,周忠雷,2014-09-20,0.5,tournament_100_430,430,100,100.430
tournament_100,2014-08-29,2014-09-22,12,classic,段振,谭尧,2014-09-20,0.0,tournament_100_431,431,100,100.431
tournament_100,2014-08-29,2014-09-22,12,classic,陈宸云,王俊,2014-09-20,0.5,tournament_100_432,432,100,100.432
tournament_101,2014-09-04,2014-09-16,12,rapid,"Luo, Xingshi","Sun, Qingde",2014-09-04,0.0,tournament_101_1,1,101,101.1
tournament_101,2014-09-04,2014-09-16,12,rapid,"Bi, Xiaoyue","Chen, Jining",2014-09-04,1.0,tournament_101_2,2,101,101.2
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Feng","Chen, Xueqiang",2014-09-04,0.0,tournament_101_3,3,101,101.3
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Xingmin","Zou, Chengshuo",2014-09-04,0.5,tournament_101_4,4,101,101.4
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Zhengji","Zhang, Yejun",2014-09-04,1.0,tournament_101_5,5,101,101.5
tournament_101,2014-09-04,2014-09-16,12,rapid,"Gao, Xiaochen","Yang, Jian",2014-09-04,0.5,tournament_101_6,6,101,101.6
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jiang, Degang","Wang, Jian",2014-09-04,1.0,tournament_101_7,7,101,101.7
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hao, Changlong","Han, Wentao",2014-09-04,1.0,tournament_101_8,8,101,101.8
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jin, Junming","Wen, Liling",2014-09-04,0.5,tournament_101_9,9,101,101.9
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Yingfu","Ren, Suqin",2014-09-04,1.0,tournament_101_10,10,101,101.10
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Muli","Zhu, Erzhou",2014-09-04,0.0,tournament_101_11,11,101,101.11
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Yan","Liang, Qing",2014-09-04,1.0,tournament_101_12,12,101,101.12
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Cunhua","Zhang, Anpeng",2014-09-04,0.5,tournament_101_13,13,101,101.13
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhao, Geng","Liu, Xingmei",2014-09-04,0.5,tournament_101_14,14,101,101.14
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wu, Fujun","Lv, Yiguo",2014-09-04,1.0,tournament_101_15,15,101,101.15
tournament_101,2014-09-04,2014-09-16,12,rapid,"Yuan, Zhenshan","Xu, Jing",2014-09-04,0.0,tournament_101_16,16,101,101.16
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xiulu","Liu, Liming",2014-09-04,0.5,tournament_101_17,17,101,101.17
tournament_101,2014-09-04,2014-09-16,12,rapid,"Cai, Qi","Lu, Jiaoli",2014-09-04,0.5,tournament_101_18,18,101,101.18
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xialan","Chen, Yuyu",2014-09-04,0.0,tournament_101_19,19,101,101.19
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Menglong","Huang, Minxiang",2014-09-04,1.0,tournament_101_20,20,101,101.20
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zheng, Yanfeng","Li, Xingbo",2014-09-04,0.0,tournament_101_21,21,101,101.21
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Yunyu","Xu, Fuying",2014-09-04,0.5,tournament_101_22,22,101,101.22
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hu, Shengyuan","Wang, Jianyao",2014-09-04,0.0,tournament_101_23,23,101,101.23
tournament_101,2014-09-04,2014-09-16,12,rapid,"Dong, Yingying","Qiu, Xinmu",2014-09-04,0.5,tournament_101_24,24,101,101.24
tournament_101,2014-09-04,2014-09-16,12,rapid,"Sun, Qingde","Bi, Xiaoyue",2014-09-05,0.5,tournament_101_25,25,101,101.25
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Xueqiang","Li, Zhengji",2014-09-05,0.5,tournament_101_26,26,101,101.26
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhu, Erzhou","Jiang, Degang",2014-09-05,0.0,tournament_101_27,27,101,101.27
tournament_101,2014-09-04,2014-09-16,12,rapid,"Xu, Jing","Hao, Changlong",2014-09-05,1.0,tournament_101_28,28,101,101.28
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Yuyu","Lu, Yingfu",2014-09-05,1.0,tournament_101_29,29,101,101.29
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Xingbo","Li, Yan",2014-09-05,1.0,tournament_101_30,30,101,101.30
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wang, Jianyao","Wu, Fujun",2014-09-05,1.0,tournament_101_31,31,101,101.31
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Chengshuo","Zhou, Menglong",2014-09-05,1.0,tournament_101_32,32,101,101.32
tournament_101,2014-09-04,2014-09-16,12,rapid,"Yang, Jian","Huang, Guohua",2014-09-05,0.5,tournament_101_33,33,101,101.33
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wen, Liling","Zhang, Xingmin",2014-09-05,0.0,tournament_101_34,34,101,101.34
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Anpeng","Gao, Xiaochen",2014-09-05,1.0,tournament_101_35,35,101,101.35
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Xingmei","Jin, Junming",2014-09-05,1.0,tournament_101_36,36,101,101.36
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Liming","Huang, Cunhua",2014-09-05,0.5,tournament_101_37,37,101,101.37
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Jiaoli","Zhao, Geng",2014-09-05,0.5,tournament_101_38,38,101,101.38
tournament_101,2014-09-04,2014-09-16,12,rapid,"Xu, Fuying","Zhou, Xiulu",2014-09-05,0.5,tournament_101_39,39,101,101.39
tournament_101,2014-09-04,2014-09-16,12,rapid,"Qiu, Xinmu","Cai, Qi",2014-09-05,0.5,tournament_101_40,40,101,101.40
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Jining","Liu, Yunyu",2014-09-05,1.0,tournament_101_41,41,101,101.41
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Yejun","Dong, Yingying",2014-09-05,1.0,tournament_101_42,42,101,101.42
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wang, Jian","Luo, Xingshi",2014-09-05,0.0,tournament_101_43,43,101,101.43
tournament_101,2014-09-04,2014-09-16,12,rapid,"Han, Wentao","Zou, Feng",2014-09-05,0.0,tournament_101_44,44,101,101.44
tournament_101,2014-09-04,2014-09-16,12,rapid,"Ren, Suqin","Zhang, Muli",2014-09-05,1.0,tournament_101_45,45,101,101.45
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liang, Qing","Yuan, Zhenshan",2014-09-05,0.0,tournament_101_46,46,101,101.46
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lv, Yiguo","Zhou, Xialan",2014-09-05,0.5,tournament_101_47,47,101,101.47
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Minxiang","Hu, Shengyuan",2014-09-05,0.0,tournament_101_48,48,101,101.48
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jiang, Degang","Xu, Jing",2014-09-06,1.0,tournament_101_49,49,101,101.49
tournament_101,2014-09-04,2014-09-16,12,rapid,"Bi, Xiaoyue","Chen, Yuyu",2014-09-06,0.0,tournament_101_50,50,101,101.50
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Zhengji","Li, Xingbo",2014-09-06,0.5,tournament_101_51,51,101,101.51
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Guohua","Wang, Jianyao",2014-09-06,0.0,tournament_101_52,52,101,101.52
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Xingmin","Sun, Qingde",2014-09-06,1.0,tournament_101_53,53,101,101.53
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hao, Changlong","Chen, Xueqiang",2014-09-06,0.0,tournament_101_54,54,101,101.54
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Yingfu","Zou, Chengshuo",2014-09-06,0.5,tournament_101_55,55,101,101.55
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Yan","Zhang, Anpeng",2014-09-06,1.0,tournament_101_56,56,101,101.56
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wu, Fujun","Liu, Xingmei",2014-09-06,0.5,tournament_101_57,57,101,101.57
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Menglong","Zhu, Erzhou",2014-09-06,0.0,tournament_101_58,58,101,101.58
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Cunhua","Yang, Jian",2014-09-06,1.0,tournament_101_59,59,101,101.59
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhao, Geng","Liu, Liming",2014-09-06,1.0,tournament_101_60,60,101,101.60
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xiulu","Lu, Jiaoli",2014-09-06,1.0,tournament_101_61,61,101,101.61
tournament_101,2014-09-04,2014-09-16,12,rapid,"Cai, Qi","Xu, Fuying",2014-09-06,0.5,tournament_101_62,62,101,101.62
tournament_101,2014-09-04,2014-09-16,12,rapid,"Luo, Xingshi","Qiu, Xinmu",2014-09-06,0.5,tournament_101_63,63,101,101.63
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Feng","Chen, Jining",2014-09-06,1.0,tournament_101_64,64,101,101.64
tournament_101,2014-09-04,2014-09-16,12,rapid,"Yuan, Zhenshan","Zhang, Yejun",2014-09-06,0.0,tournament_101_65,65,101,101.65
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zheng, Yanfeng","Ren, Suqin",2014-09-06,0.5,tournament_101_66,66,101,101.66
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hu, Shengyuan","Wen, Liling",2014-09-06,1.0,tournament_101_67,67,101,101.67
tournament_101,2014-09-04,2014-09-16,12,rapid,"Gao, Xiaochen","Lv, Yiguo",2014-09-06,0.5,tournament_101_68,68,101,101.68
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jin, Junming","Wang, Jian",2014-09-06,0.5,tournament_101_69,69,101,101.69
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Yunyu","Han, Wentao",2014-09-06,1.0,tournament_101_70,70,101,101.70
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Muli","Liang, Qing",2014-09-06,0.0,tournament_101_71,71,101,101.71
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xialan","Huang, Minxiang",2014-09-06,1.0,tournament_101_72,72,101,101.72
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Yuyu","Jiang, Degang",2014-09-07,0.0,tournament_101_73,73,101,101.73
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wang, Jianyao","Zhang, Xingmin",2014-09-07,1.0,tournament_101_74,74,101,101.74
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Xingbo","Huang, Cunhua",2014-09-07,1.0,tournament_101_75,75,101,101.75
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Xueqiang","Li, Yan",2014-09-07,0.5,tournament_101_76,76,101,101.76
tournament_101,2014-09-04,2014-09-16,12,rapid,"Xu, Jing","Li, Zhengji",2014-09-07,0.5,tournament_101_77,77,101,101.77
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Chengshuo","Zhao, Geng",2014-09-07,0.5,tournament_101_78,78,101,101.78
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Xingmei","Zhou, Xiulu",2014-09-07,0.5,tournament_101_79,79,101,101.79
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhu, Erzhou","Zou, Feng",2014-09-07,1.0,tournament_101_80,80,101,101.80
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Yejun","Hu, Shengyuan",2014-09-07,0.5,tournament_101_81,81,101,101.81
tournament_101,2014-09-04,2014-09-16,12,rapid,"Sun, Qingde","Huang, Guohua",2014-09-07,1.0,tournament_101_82,82,101,101.82
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Anpeng","Bi, Xiaoyue",2014-09-07,1.0,tournament_101_83,83,101,101.83
