name,start_date,end_date,tours,time_control,white,black,date,result,id,Pattern,Tournment_serial,series_no,dense_rank
tournament_100,2014-08-29,2014-09-22,12,classic,周影吉,王由航,2014-09-16,0.0,tournament_100_353,100_353,100,353,283
tournament_100,2014-08-29,2014-09-22,12,classic,张海航,董健,2014-09-16,1.0,tournament_100_354,100_354,100,354,284
tournament_100,2014-08-29,2014-09-22,12,classic,谭尧,张艺燕,2014-09-16,0.5,tournament_100_355,100_355,100,355,285
tournament_100,2014-08-29,2014-09-22,12,classic,杨承,陈宸云,2014-09-16,1.0,tournament_100_356,100_356,100,356,286
tournament_100,2014-08-29,2014-09-22,12,classic,李禄娟,谢庆麟,2014-09-16,0.0,tournament_100_357,100_357,100,357,287
tournament_100,2014-08-29,2014-09-22,12,classic,史智,段振,2014-09-16,0.5,tournament_100_358,100_358,100,358,288
tournament_100,2014-08-29,2014-09-22,12,classic,周忠雷,郝星,2014-09-16,0.0,tournament_100_359,100_359,100,359,289
tournament_100,2014-08-29,2014-09-22,12,classic,邓烈,彭捷慧,2014-09-16,0.5,tournament_100_360,100_360,100,360,291
tournament_100,2014-08-29,2014-09-22,12,classic,梁梅强,顾加军,2014-09-18,0.5,tournament_100_361,100_361,100,361,292
tournament_100,2014-08-29,2014-09-22,12,classic,孙义敏,王剑妹,2014-09-18,1.0,tournament_100_362,100_362,100,362,293
tournament_100,2014-08-29,2014-09-22,12,classic,贾烨广,冯三立,2014-09-18,1.0,tournament_100_363,100_363,100,363,294
tournament_100,2014-08-29,2014-09-22,12,classic,李舒初,李利平,2014-09-18,1.0,tournament_100_364,100_364,100,364,295
tournament_100,2014-08-29,2014-09-22,12,classic,刘碧艳,徐铭,2014-09-18,0.0,tournament_100_365,100_365,100,365,296
tournament_100,2014-08-29,2014-09-22,12,classic,王真直,陈春,2014-09-18,0.5,tournament_100_366,100_366,100,366,297
tournament_100,2014-08-29,2014-09-22,12,classic,阎斯钧,赵晋耕,2014-09-18,0.5,tournament_100_367,100_367,100,367,298
tournament_100,2014-08-29,2014-09-22,12,classic,乔宏琪,章泽,2014-09-18,0.5,tournament_100_368,100_368,100,368,299
tournament_100,2014-08-29,2014-09-22,12,classic,郑宣珍,傅建,2014-09-18,0.5,tournament_100_369,100_369,100,369,300
tournament_100,2014-08-29,2014-09-22,12,classic,陈一,金心峰,2014-09-18,0.5,tournament_100_370,100_370,100,370,302
tournament_100,2014-08-29,2014-09-22,12,classic,郭周哲,彭国,2014-09-18,1.0,tournament_100_371,100_371,100,371,303
tournament_100,2014-08-29,2014-09-22,12,classic,吴雄苍,魏兴,2014-09-18,0.5,tournament_100_372,100_372,100,372,304
tournament_100,2014-08-29,2014-09-22,12,classic,郝华琳,丁晨彤,2014-09-18,1.0,tournament_100_373,100_373,100,373,305
tournament_100,2014-08-29,2014-09-22,12,classic,冯柏贞,何驿艳,2014-09-18,0.5,tournament_100_374,100_374,100,374,306
tournament_100,2014-08-29,2014-09-22,12,classic,孟芳全,王瑶珠,2014-09-18,1.0,tournament_100_375,100_375,100,375,307
tournament_100,2014-08-29,2014-09-22,12,classic,祝艳光,邹江祥,2014-09-18,0.0,tournament_100_376,100_376,100,376,308
tournament_100,2014-08-29,2014-09-22,12,classic,胡建萍,谭卓佳,2014-09-18,1.0,tournament_100_377,100_377,100,377,309
tournament_100,2014-08-29,2014-09-22,12,classic,李文子,杨慧,2014-09-18,0.5,tournament_100_378,100_378,100,378,310
tournament_100,2014-08-29,2014-09-22,12,classic,马朝风,许士波,2014-09-18,0.5,tournament_100_379,100_379,100,379,311
tournament_100,2014-08-29,2014-09-22,12,classic,王江基,刘宇福,2014-09-18,1.0,tournament_100_380,100_380,100,380,313
tournament_100,2014-08-29,2014-09-22,12,classic,史一姣,金志,2014-09-18,1.0,tournament_100_381,100_381,100,381,314
tournament_100,2014-08-29,2014-09-22,12,classic,林源浩,李秀寿,2014-09-18,1.0,tournament_100_382,100_382,100,382,315
tournament_100,2014-08-29,2014-09-22,12,classic,徐耀祥,王殿,2014-09-18,0.5,tournament_100_383,100_383,100,383,316
tournament_100,2014-08-29,2014-09-22,12,classic,范存妞,刘改川,2014-09-18,0.5,tournament_100_384,100_384,100,384,317
tournament_100,2014-08-29,2014-09-22,12,classic,王由航,卢来青,2014-09-18,0.5,tournament_100_385,100_385,100,385,318
tournament_100,2014-08-29,2014-09-22,12,classic,王俊,张海航,2014-09-18,0.0,tournament_100_386,100_386,100,386,319
tournament_100,2014-08-29,2014-09-22,12,classic,梁良,赵西勇,2014-09-18,1.0,tournament_100_387,100_387,100,387,320
tournament_100,2014-08-29,2014-09-22,12,classic,方东,田佳达,2014-09-18,1.0,tournament_100_388,100_388,100,388,321
tournament_100,2014-08-29,2014-09-22,12,classic,蔡玉雪,杨承,2014-09-18,1.0,tournament_100_389,100_389,100,389,322
tournament_100,2014-08-29,2014-09-22,12,classic,张艺燕,王加娟,2014-09-18,0.0,tournament_100_390,100_390,100,390,324
tournament_100,2014-08-29,2014-09-22,12,classic,郝星,彭捷慧,2014-09-18,1.0,tournament_100_391,100_391,100,391,325
tournament_100,2014-08-29,2014-09-22,12,classic,冯隆美,段振,2014-09-18,1.0,tournament_100_392,100_392,100,392,326
tournament_100,2014-08-29,2014-09-22,12,classic,陈宸云,史智,2014-09-18,0.5,tournament_100_393,100_393,100,393,327
tournament_100,2014-08-29,2014-09-22,12,classic,董健,谭尧,2014-09-18,0.5,tournament_100_394,100_394,100,394,328
tournament_100,2014-08-29,2014-09-22,12,classic,周忠雷,周影吉,2014-09-18,0.5,tournament_100_395,100_395,100,395,329
tournament_100,2014-08-29,2014-09-22,12,classic,谢庆麟,邓烈,2014-09-18,0.0,tournament_100_396,100_396,100,396,330
tournament_100,2014-08-29,2014-09-22,12,classic,顾加军,孙义敏,2014-09-20,0.0,tournament_100_397,100_397,100,397,331
tournament_100,2014-08-29,2014-09-22,12,classic,徐铭,梁梅强,2014-09-20,0.5,tournament_100_398,100_398,100,398,332
tournament_100,2014-08-29,2014-09-22,12,classic,金心峰,贾烨广,2014-09-20,0.0,tournament_100_399,100_399,100,399,333
tournament_100,2014-08-29,2014-09-22,12,classic,傅建,李舒初,2014-09-20,0.0,tournament_100_400,100_400,100,400,336
tournament_100,2014-08-29,2014-09-22,12,classic,李利平,刘碧艳,2014-09-20,1.0,tournament_100_401,100_401,100,401,337
tournament_100,2014-08-29,2014-09-22,12,classic,冯三立,王真直,2014-09-20,0.0,tournament_100_402,100_402,100,402,338
tournament_100,2014-08-29,2014-09-22,12,classic,王剑妹,阎斯钧,2014-09-20,1.0,tournament_100_403,100_403,100,403,339
tournament_100,2014-08-29,2014-09-22,12,classic,赵晋耕,乔宏琪,2014-09-20,1.0,tournament_100_404,100_404,100,404,340
tournament_100,2014-08-29,2014-09-22,12,classic,章泽,郑宣珍,2014-09-20,1.0,tournament_100_405,100_405,100,405,341
tournament_100,2014-08-29,2014-09-22,12,classic,邹江祥,郭周哲,2014-09-20,0.0,tournament_100_406,100_406,100,406,342
tournament_100,2014-08-29,2014-09-22,12,classic,彭国,郝华琳,2014-09-20,0.0,tournament_100_407,100_407,100,407,343
tournament_100,2014-08-29,2014-09-22,12,classic,魏兴,孟芳全,2014-09-20,0.0,tournament_100_408,100_408,100,408,344
tournament_100,2014-08-29,2014-09-22,12,classic,丁晨彤,陈一,2014-09-20,0.5,tournament_100_409,100_409,100,409,345
tournament_100,2014-08-29,2014-09-22,12,classic,陈春,吴雄苍,2014-09-20,0.5,tournament_100_410,100_410,100,410,347
tournament_100,2014-08-29,2014-09-22,12,classic,杨慧,冯柏贞,2014-09-20,0.0,tournament_100_411,100_411,100,411,348
tournament_100,2014-08-29,2014-09-22,12,classic,何驿艳,胡建萍,2014-09-20,0.5,tournament_100_412,100_412,100,412,349
tournament_100,2014-08-29,2014-09-22,12,classic,谭卓佳,王江基,2014-09-20,0.0,tournament_100_413,100_413,100,413,350
tournament_100,2014-08-29,2014-09-22,12,classic,王瑶珠,史一姣,2014-09-20,1.0,tournament_100_414,100_414,100,414,351
tournament_100,2014-08-29,2014-09-22,12,classic,许士波,林源浩,2014-09-20,0.0,tournament_100_415,100_415,100,415,352
tournament_100,2014-08-29,2014-09-22,12,classic,张海航,李文子,2014-09-20,1.0,tournament_100_416,100_416,100,416,353
tournament_100,2014-08-29,2014-09-22,12,classic,王殿,马朝风,2014-09-20,0.5,tournament_100_417,100_417,100,417,354
tournament_100,2014-08-29,2014-09-22,12,classic,刘宇福,徐耀祥,2014-09-20,1.0,tournament_100_418,100_418,100,418,355
tournament_100,2014-08-29,2014-09-22,12,classic,王加娟,范存妞,2014-09-20,0.5,tournament_100_419,100_419,100,419,356
tournament_100,2014-08-29,2014-09-22,12,classic,刘改川,王由航,2014-09-20,0.0,tournament_100_420,100_420,100,420,358
tournament_100,2014-08-29,2014-09-22,12,classic,卢来青,梁良,2014-09-20,0.5,tournament_100_421,100_421,100,421,359
tournament_100,2014-08-29,2014-09-22,12,classic,金志,方东,2014-09-20,1.0,tournament_100_422,100_422,100,422,360
tournament_100,2014-08-29,2014-09-22,12,classic,田佳达,蔡玉雪,2014-09-20,0.0,tournament_100_423,100_423,100,423,361
tournament_100,2014-08-29,2014-09-22,12,classic,杨承,董健,2014-09-20,1.0,tournament_100_424,100_424,100,424,362
tournament_100,2014-08-29,2014-09-22,12,classic,彭捷慧,谢庆麟,2014-09-20,0.0,tournament_100_425,100_425,100,425,363
tournament_100,2014-08-29,2014-09-22,12,classic,周影吉,冯隆美,2014-09-20,0.0,tournament_100_426,100_426,100,426,364
tournament_100,2014-08-29,2014-09-22,12,classic,郝星,祝艳光,2014-09-20,1.0,tournament_100_427,100_427,100,427,365
tournament_100,2014-08-29,2014-09-22,12,classic,赵西勇,李禄娟,2014-09-20,1.0,tournament_100_428,100_428,100,428,366
tournament_100,2014-08-29,2014-09-22,12,classic,史智,张艺燕,2014-09-20,0.0,tournament_100_429,100_429,100,429,367
tournament_100,2014-08-29,2014-09-22,12,classic,李秀寿,周忠雷,2014-09-20,0.5,tournament_100_430,100_430,100,430,369
tournament_100,2014-08-29,2014-09-22,12,classic,段振,谭尧,2014-09-20,0.0,tournament_100_431,100_431,100,431,370
tournament_100,2014-08-29,2014-09-22,12,classic,陈宸云,王俊,2014-09-20,0.5,tournament_100_432,100_432,100,432,371
tournament_101,2014-09-04,2014-09-16,12,rapid,"Luo, Xingshi","Sun, Qingde",2014-09-04,0.0,tournament_101_1,101_1,101,1,1
tournament_101,2014-09-04,2014-09-16,12,rapid,"Bi, Xiaoyue","Chen, Jining",2014-09-04,1.0,tournament_101_2,101_2,101,2,112
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Feng","Chen, Xueqiang",2014-09-04,0.0,tournament_101_3,101_3,101,3,223
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Xingmin","Zou, Chengshuo",2014-09-04,0.5,tournament_101_4,101_4,101,4,334
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Zhengji","Zhang, Yejun",2014-09-04,1.0,tournament_101_5,101_5,101,5,378
tournament_101,2014-09-04,2014-09-16,12,rapid,"Gao, Xiaochen","Yang, Jian",2014-09-04,0.5,tournament_101_6,101_6,101,6,389
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jiang, Degang","Wang, Jian",2014-09-04,1.0,tournament_101_7,101_7,101,7,400
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hao, Changlong","Han, Wentao",2014-09-04,1.0,tournament_101_8,101_8,101,8,411
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jin, Junming","Wen, Liling",2014-09-04,0.5,tournament_101_9,101_9,101,9,422
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Yingfu","Ren, Suqin",2014-09-04,1.0,tournament_101_10,101_10,101,10,2
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Muli","Zhu, Erzhou",2014-09-04,0.0,tournament_101_11,101_11,101,11,13
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Yan","Liang, Qing",2014-09-04,1.0,tournament_101_12,101_12,101,12,24
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Cunhua","Zhang, Anpeng",2014-09-04,0.5,tournament_101_13,101_13,101,13,35
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhao, Geng","Liu, Xingmei",2014-09-04,0.5,tournament_101_14,101_14,101,14,46
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wu, Fujun","Lv, Yiguo",2014-09-04,1.0,tournament_101_15,101_15,101,15,57
tournament_101,2014-09-04,2014-09-16,12,rapid,"Yuan, Zhenshan","Xu, Jing",2014-09-04,0.0,tournament_101_16,101_16,101,16,68
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xiulu","Liu, Liming",2014-09-04,0.5,tournament_101_17,101_17,101,17,79
tournament_101,2014-09-04,2014-09-16,12,rapid,"Cai, Qi","Lu, Jiaoli",2014-09-04,0.5,tournament_101_18,101_18,101,18,90
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xialan","Chen, Yuyu",2014-09-04,0.0,tournament_101_19,101_19,101,19,101
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Menglong","Huang, Minxiang",2014-09-04,1.0,tournament_101_20,101_20,101,20,113
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zheng, Yanfeng","Li, Xingbo",2014-09-04,0.0,tournament_101_21,101_21,101,21,124
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Yunyu","Xu, Fuying",2014-09-04,0.5,tournament_101_22,101_22,101,22,135
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hu, Shengyuan","Wang, Jianyao",2014-09-04,0.0,tournament_101_23,101_23,101,23,146
tournament_101,2014-09-04,2014-09-16,12,rapid,"Dong, Yingying","Qiu, Xinmu",2014-09-04,0.5,tournament_101_24,101_24,101,24,157
tournament_101,2014-09-04,2014-09-16,12,rapid,"Sun, Qingde","Bi, Xiaoyue",2014-09-05,0.5,tournament_101_25,101_25,101,25,168
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Xueqiang","Li, Zhengji",2014-09-05,0.5,tournament_101_26,101_26,101,26,179
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhu, Erzhou","Jiang, Degang",2014-09-05,0.0,tournament_101_27,101_27,101,27,190
tournament_101,2014-09-04,2014-09-16,12,rapid,"Xu, Jing","Hao, Changlong",2014-09-05,1.0,tournament_101_28,101_28,101,28,201
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Yuyu","Lu, Yingfu",2014-09-05,1.0,tournament_101_29,101_29,101,29,212
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Xingbo","Li, Yan",2014-09-05,1.0,tournament_101_30,101_30,101,30,224
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wang, Jianyao","Wu, Fujun",2014-09-05,1.0,tournament_101_31,101_31,101,31,235
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Chengshuo","Zhou, Menglong",2014-09-05,1.0,tournament_101_32,101_32,101,32,246
tournament_101,2014-09-04,2014-09-16,12,rapid,"Yang, Jian","Huang, Guohua",2014-09-05,0.5,tournament_101_33,101_33,101,33,257
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wen, Liling","Zhang, Xingmin",2014-09-05,0.0,tournament_101_34,101_34,101,34,268
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Anpeng","Gao, Xiaochen",2014-09-05,1.0,tournament_101_35,101_35,101,35,279
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Xingmei","Jin, Junming",2014-09-05,1.0,tournament_101_36,101_36,101,36,290
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Liming","Huang, Cunhua",2014-09-05,0.5,tournament_101_37,101_37,101,37,301
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Jiaoli","Zhao, Geng",2014-09-05,0.5,tournament_101_38,101_38,101,38,312
tournament_101,2014-09-04,2014-09-16,12,rapid,"Xu, Fuying","Zhou, Xiulu",2014-09-05,0.5,tournament_101_39,101_39,101,39,323
tournament_101,2014-09-04,2014-09-16,12,rapid,"Qiu, Xinmu","Cai, Qi",2014-09-05,0.5,tournament_101_40,101_40,101,40,335
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Jining","Liu, Yunyu",2014-09-05,1.0,tournament_101_41,101_41,101,41,346
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Yejun","Dong, Yingying",2014-09-05,1.0,tournament_101_42,101_42,101,42,357
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wang, Jian","Luo, Xingshi",2014-09-05,0.0,tournament_101_43,101_43,101,43,368
tournament_101,2014-09-04,2014-09-16,12,rapid,"Han, Wentao","Zou, Feng",2014-09-05,0.0,tournament_101_44,101_44,101,44,372
tournament_101,2014-09-04,2014-09-16,12,rapid,"Ren, Suqin","Zhang, Muli",2014-09-05,1.0,tournament_101_45,101_45,101,45,373
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liang, Qing","Yuan, Zhenshan",2014-09-05,0.0,tournament_101_46,101_46,101,46,374
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lv, Yiguo","Zhou, Xialan",2014-09-05,0.5,tournament_101_47,101_47,101,47,375
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Minxiang","Hu, Shengyuan",2014-09-05,0.0,tournament_101_48,101_48,101,48,376
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jiang, Degang","Xu, Jing",2014-09-06,1.0,tournament_101_49,101_49,101,49,377
tournament_101,2014-09-04,2014-09-16,12,rapid,"Bi, Xiaoyue","Chen, Yuyu",2014-09-06,0.0,tournament_101_50,101_50,101,50,379
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Zhengji","Li, Xingbo",2014-09-06,0.5,tournament_101_51,101_51,101,51,380
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Guohua","Wang, Jianyao",2014-09-06,0.0,tournament_101_52,101_52,101,52,381
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Xingmin","Sun, Qingde",2014-09-06,1.0,tournament_101_53,101_53,101,53,382
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hao, Changlong","Chen, Xueqiang",2014-09-06,0.0,tournament_101_54,101_54,101,54,383
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Yingfu","Zou, Chengshuo",2014-09-06,0.5,tournament_101_55,101_55,101,55,384
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Yan","Zhang, Anpeng",2014-09-06,1.0,tournament_101_56,101_56,101,56,385
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wu, Fujun","Liu, Xingmei",2014-09-06,0.5,tournament_101_57,101_57,101,57,386
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Menglong","Zhu, Erzhou",2014-09-06,0.0,tournament_101_58,101_58,101,58,387
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Cunhua","Yang, Jian",2014-09-06,1.0,tournament_101_59,101_59,101,59,388
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhao, Geng","Liu, Liming",2014-09-06,1.0,tournament_101_60,101_60,101,60,390
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xiulu","Lu, Jiaoli",2014-09-06,1.0,tournament_101_61,101_61,101,61,391
tournament_101,2014-09-04,2014-09-16,12,rapid,"Cai, Qi","Xu, Fuying",2014-09-06,0.5,tournament_101_62,101_62,101,62,392
tournament_101,2014-09-04,2014-09-16,12,rapid,"Luo, Xingshi","Qiu, Xinmu",2014-09-06,0.5,tournament_101_63,101_63,101,63,393
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Feng","Chen, Jining",2014-09-06,1.0,tournament_101_64,101_64,101,64,394
tournament_101,2014-09-04,2014-09-16,12,rapid,"Yuan, Zhenshan","Zhang, Yejun",2014-09-06,0.0,tournament_101_65,101_65,101,65,395
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zheng, Yanfeng","Ren, Suqin",2014-09-06,0.5,tournament_101_66,101_66,101,66,396
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hu, Shengyuan","Wen, Liling",2014-09-06,1.0,tournament_101_67,101_67,101,67,397
tournament_101,2014-09-04,2014-09-16,12,rapid,"Gao, Xiaochen","Lv, Yiguo",2014-09-06,0.5,tournament_101_68,101_68,101,68,398
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jin, Junming","Wang, Jian",2014-09-06,0.5,tournament_101_69,101_69,101,69,399
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Yunyu","Han, Wentao",2014-09-06,1.0,tournament_101_70,101_70,101,70,401
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Muli","Liang, Qing",2014-09-06,0.0,tournament_101_71,101_71,101,71,402
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xialan","Huang, Minxiang",2014-09-06,1.0,tournament_101_72,101_72,101,72,403
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Yuyu","Jiang, Degang",2014-09-07,0.0,tournament_101_73,101_73,101,73,404
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wang, Jianyao","Zhang, Xingmin",2014-09-07,1.0,tournament_101_74,101_74,101,74,405
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Xingbo","Huang, Cunhua",2014-09-07,1.0,tournament_101_75,101_75,101,75,406
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Xueqiang","Li, Yan",2014-09-07,0.5,tournament_101_76,101_76,101,76,407
tournament_101,2014-09-04,2014-09-16,12,rapid,"Xu, Jing","Li, Zhengji",2014-09-07,0.5,tournament_101_77,101_77,101,77,408
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Chengshuo","Zhao, Geng",2014-09-07,0.5,tournament_101_78,101_78,101,78,409
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Xingmei","Zhou, Xiulu",2014-09-07,0.5,tournament_101_79,101_79,101,79,410
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhu, Erzhou","Zou, Feng",2014-09-07,1.0,tournament_101_80,101_80,101,80,412
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Yejun","Hu, Shengyuan",2014-09-07,0.5,tournament_101_81,101_81,101,81,413
tournament_101,2014-09-04,2014-09-16,12,rapid,"Sun, Qingde","Huang, Guohua",2014-09-07,1.0,tournament_101_82,101_82,101,82,414
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Anpeng","Bi, Xiaoyue",2014-09-07,1.0,tournament_101_83,101_83,101,83,415
tournament_101,2014-09-04,2014-09-16,12,rapid,"Xu, Fuying","Lu, Yingfu",2014-09-07,1.0,tournament_101_84,101_84,101,84,416
tournament_101,2014-09-04,2014-09-16,12,rapid,"Qiu, Xinmu","Wu, Fujun",2014-09-07,0.0,tournament_101_85,101_85,101,85,417
tournament_101,2014-09-04,2014-09-16,12,rapid,"Ren, Suqin","Cai, Qi",2014-09-07,0.5,tournament_101_86,101_86,101,86,418
tournament_101,2014-09-04,2014-09-16,12,rapid,"Yang, Jian","Luo, Xingshi",2014-09-07,0.5,tournament_101_87,101_87,101,87,419
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Liming","Zheng, Yanfeng",2014-09-07,0.0,tournament_101_88,101_88,101,88,420
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Jiaoli","Liu, Yunyu",2014-09-07,0.5,tournament_101_89,101_89,101,89,421
tournament_101,2014-09-04,2014-09-16,12,rapid,"Chen, Jining","Dong, Yingying",2014-09-07,0.5,tournament_101_90,101_90,101,90,423
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liang, Qing","Zhou, Xialan",2014-09-07,0.5,tournament_101_91,101_91,101,91,424
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lv, Yiguo","Hao, Changlong",2014-09-07,0.5,tournament_101_92,101_92,101,92,425
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wen, Liling","Zhou, Menglong",2014-09-07,0.5,tournament_101_93,101_93,101,93,426
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wang, Jian","Yuan, Zhenshan",2014-09-07,0.5,tournament_101_94,101_94,101,94,427
tournament_101,2014-09-04,2014-09-16,12,rapid,"Han, Wentao","Gao, Xiaochen",2014-09-07,0.0,tournament_101_95,101_95,101,95,428
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Minxiang","Jin, Junming",2014-09-07,1.0,tournament_101_96,101_96,101,96,429
tournament_101,2014-09-04,2014-09-16,12,rapid,"Jiang, Degang","Wang, Jianyao",2014-09-08,1.0,tournament_101_97,101_97,101,97,430
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhang, Xingmin","Li, Xingbo",2014-09-08,0.5,tournament_101_98,101_98,101,98,431
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Zhengji","Chen, Yuyu",2014-09-08,1.0,tournament_101_99,101_99,101,99,432
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhao, Geng","Chen, Xueqiang",2014-09-08,0.5,tournament_101_100,101_100,101,100,3
tournament_101,2014-09-04,2014-09-16,12,rapid,"Li, Yan","Zhu, Erzhou",2014-09-08,0.0,tournament_101_101,101_101,101,101,4
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xiulu","Xu, Jing",2014-09-08,0.5,tournament_101_102,101_102,101,102,5
tournament_101,2014-09-04,2014-09-16,12,rapid,"Hu, Shengyuan","Zou, Chengshuo",2014-09-08,0.5,tournament_101_103,101_103,101,103,6
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zheng, Yanfeng","Liu, Xingmei",2014-09-08,1.0,tournament_101_104,101_104,101,104,7
tournament_101,2014-09-04,2014-09-16,12,rapid,"Wu, Fujun","Zhang, Yejun",2014-09-08,0.5,tournament_101_105,101_105,101,105,8
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Cunhua","Sun, Qingde",2014-09-08,0.5,tournament_101_106,101_106,101,106,9
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zou, Feng","Zhang, Anpeng",2014-09-08,0.0,tournament_101_107,101_107,101,107,10
tournament_101,2014-09-04,2014-09-16,12,rapid,"Luo, Xingshi","Xu, Fuying",2014-09-08,0.5,tournament_101_108,101_108,101,108,11
tournament_101,2014-09-04,2014-09-16,12,rapid,"Cai, Qi","Yang, Jian",2014-09-08,0.0,tournament_101_109,101_109,101,109,12
tournament_101,2014-09-04,2014-09-16,12,rapid,"Liu, Yunyu","Ren, Suqin",2014-09-08,0.5,tournament_101_110,101_110,101,110,14
tournament_101,2014-09-04,2014-09-16,12,rapid,"Dong, Yingying","Lu, Jiaoli",2014-09-08,0.0,tournament_101_111,101_111,101,111,15
tournament_101,2014-09-04,2014-09-16,12,rapid,"Zhou, Xialan","Qiu, Xinmu",2014-09-08,1.0,tournament_101_112,101_112,101,112,16
tournament_101,2014-09-04,2014-09-16,12,rapid,"Gao, Xiaochen","Chen, Jining",2014-09-08,1.0,tournament_101_113,101_113,101,113,17
tournament_101,2014-09-04,2014-09-16,12,rapid,"Bi, Xiaoyue","Lv, Yiguo",2014-09-08,1.0,tournament_101_114,101_114,101,114,18
tournament_101,2014-09-04,2014-09-16,12,rapid,"Huang, Guohua","Liang, Qing",2014-09-08,1.0,tournament_101_115,101_115,101,115,19
tournament_101,2014-09-04,2014-09-16,12,rapid,"Lu, Yingfu","Liu, Liming",2014-09-08,0.5,tournament_101_116,101_116,101,116,20
